,level,yearsofexperience,yearsatcompany,distance_NY,bonus,stockgrantvalue,distance_SF,distance_seattle
1074,3.0,3.0,1.0,4542341.0,20.0,0.0,139788.0,1211110.0
1075,6.0,10.0,3.0,4712832.0,30.0,50.0,33585.0,1329416.0
1076,7.0,10.0,3.0,4523564.0,4.0,0.0,629415.0,1843388.0
1077,4.0,7.0,0.0,2566387.0,41.0,80.0,2714350.0,4479753.0
1078,3.0,2.0,2.0,4727625.0,10.0,50.0,48377.0,1346485.0
1079,3.0,2.0,2.0,4727625.0,10.0,40.0,48377.0,1346485.0
1080,3.0,8.0,6.0,4732087.0,15.0,85.0,63524.0,1348731.0
1081,3.0,5.0,2.0,2496062.0,4.0,0.0,2786113.0,3363231.0
1082,2.0,10.0,6.0,1401271.0,19.0,0.0,3993295.0,4238922.0
1083,4.0,6.0,3.0,4680488.0,25.0,55.0,110.0,1297072.0
1084,4.0,0.0,0.0,4606061.0,21.0,33.0,1296231.0,798.0
1085,4.0,3.0,2.0,4727625.0,16.0,45.0,48377.0,1346485.0
1086,4.0,5.0,0.0,4680488.0,21.0,18.0,110.0,1297072.0
1087,16.0,4.0,4.0,340801.0,13.0,0.0,4977621.0,4897718.0
1088,5.0,5.0,3.0,4663595.0,34.0,45.0,1020080.0,280142.0
1089,3.0,10.0,2.0,4680488.0,58.0,15.0,110.0,1297072.0
1090,4.0,1.0,1.0,4680488.0,20.0,50.0,110.0,1297072.0
1091,5.0,2.0,2.0,4680488.0,8.0,40.0,110.0,1297072.0
1092,4.0,5.0,2.0,4606061.0,0.0,120.0,1296231.0,798.0
1093,4.0,5.0,2.0,4747337.0,25.0,150.0,68680.0,1366197.0
1094,3.0,5.0,2.0,4680488.0,40.0,40.0,110.0,1297072.0
1095,5.0,5.0,1.0,4680488.0,15.0,55.0,110.0,1297072.0
1096,6.0,10.0,0.0,4680488.0,42.0,80.0,110.0,1297072.0
1097,3.0,1.0,1.0,4733129.0,15.0,20.0,75992.0,1349713.0
1098,4.0,2.0,2.0,10007.0,10.0,0.0,4668727.0,4588148.0
1099,2.0,1.0,1.0,4523564.0,0.0,0.0,629415.0,1843388.0
1100,3.0,6.0,2.0,10007.0,25.0,25.0,4668727.0,4588148.0
1101,61.0,2.0,0.0,4586918.0,13.0,35.0,1305104.0,15513.0
1102,5.0,6.0,0.0,4606061.0,25.0,30.0,1296231.0,798.0
1103,13.0,3.0,3.0,10007.0,15.0,0.0,4668727.0,4588148.0
1104,62.0,4.0,0.0,4584771.0,42.0,38.0,1302957.0,16830.0
1105,4.0,3.0,1.0,4680488.0,0.0,50.0,110.0,1297072.0
1106,0.0,14.0,1.0,1192694.0,0.0,0.0,3713780.0,3744125.0
1107,28.0,5.0,2.0,4606061.0,16.0,16.0,1296231.0,798.0
1108,1.0,0.0,0.0,1446177.0,2.0,0.0,3372802.0,3284562.0
1109,24.0,0.0,0.0,1789851.0,0.0,0.0,4505910.0,4935374.0
1110,2.0,1.0,1.0,3527347.0,3.0,0.0,1247693.0,1422337.0
1111,1.0,0.0,0.0,4709830.0,0.0,35.0,59740.0,1328690.0
1112,5.0,13.0,6.0,4747337.0,28.0,160.0,68680.0,1366197.0
1113,4.0,7.0,1.0,4680488.0,25.0,40.0,110.0,1297072.0
1114,6.0,0.0,0.0,2809697.0,0.0,0.0,2829143.0,3429762.0
1115,1.0,1.0,1.0,4680488.0,0.0,35.0,110.0,1297072.0
1116,2.0,2.0,1.0,340801.0,12.0,34.0,4977621.0,4897718.0
1117,2.0,2.0,2.0,4709830.0,5.0,45.0,59740.0,1328690.0
1118,4.0,3.0,0.0,4680488.0,16.0,45.0,110.0,1297072.0
1119,5.0,2.0,2.0,4493846.0,0.0,75.0,613268.0,1827242.0
1120,8.0,5.0,3.0,1276254.0,2.0,0.0,3422402.0,3321648.0
1121,5.0,8.0,3.0,4606061.0,25.0,50.0,1296231.0,798.0
1122,6.0,9.0,3.0,4733749.0,30.0,81.0,61440.0,1350659.0
1123,6.0,4.0,2.0,4680488.0,35.0,120.0,110.0,1297072.0
1124,2.0,2.0,2.0,4680488.0,0.0,0.0,110.0,1297072.0
1125,61.0,4.0,1.0,4584771.0,15.0,14.0,1302957.0,16830.0
1126,4.0,9.0,5.0,4747337.0,26.0,120.0,68680.0,1366197.0
1127,6.0,3.0,1.0,10007.0,45.0,0.0,4668727.0,4588148.0
1128,7.0,12.0,3.0,4680488.0,50.0,500.0,110.0,1297072.0
1129,3.0,2.0,2.0,4727625.0,10.0,50.0,48377.0,1346485.0
1130,4.0,5.0,0.0,4747337.0,50.0,10.0,68680.0,1366197.0
1131,5.0,3.0,0.0,4680488.0,0.0,265.0,110.0,1297072.0
1132,1.0,1.0,0.0,1446177.0,2.0,0.0,3372802.0,3284562.0
1133,3.0,2.0,2.0,4727625.0,10.0,46.0,48377.0,1346485.0
1134,1.0,3.0,0.0,4676608.0,20.0,0.0,1015663.0,287814.0
1135,5.0,5.0,4.0,10007.0,0.0,0.0,4668727.0,4588148.0
1136,3.0,2.0,0.0,4727625.0,12.0,28.0,48377.0,1346485.0
1137,6.0,6.0,4.0,4606061.0,0.0,95.0,1296231.0,798.0
1138,25.0,3.0,1.0,2626661.0,25.0,0.0,3099810.0,3740217.0
1139,1.0,0.0,0.0,10007.0,1.0,0.0,4668727.0,4588148.0
1140,60.0,1.0,1.0,4584771.0,25.0,38.0,1302957.0,16830.0
1141,5.0,4.0,0.0,4606061.0,25.0,25.0,1296231.0,798.0
1142,8.0,2.0,2.0,375887.0,10.0,0.0,4523108.0,4443205.0
1143,5.0,10.0,2.0,4741100.0,60.0,20.0,81028.0,1359960.0
1144,3.0,2.0,2.0,4732087.0,24.0,25.0,63524.0,1348731.0
1145,65.0,7.0,7.0,4584771.0,46.0,46.0,1302957.0,16830.0
1146,4.0,7.0,4.0,4606061.0,16.0,52.0,1296231.0,798.0
1147,2.0,3.0,3.0,4606061.0,0.0,5.0,1296231.0,798.0
1148,5.0,10.0,10.0,4606061.0,13.0,50.0,1296231.0,798.0
1149,5.0,4.0,2.0,10007.0,11.0,5.0,4668727.0,4588148.0
1150,66.0,15.0,0.0,4584771.0,17.0,75.0,1302957.0,16830.0
1151,4.0,2.0,2.0,4732087.0,14.0,35.0,63524.0,1348731.0
1152,3.0,2.0,2.0,4727625.0,10.0,40.0,48377.0,1346485.0
1153,6.0,5.0,4.0,4606061.0,0.0,125.0,1296231.0,798.0
1154,2.0,4.0,3.0,10007.0,10.0,0.0,4668727.0,4588148.0
1155,49.0,8.0,3.0,4493846.0,5.0,0.0,613268.0,1827242.0
1156,24.0,6.0,1.0,4733129.0,14.0,27.0,75992.0,1349713.0
1157,4.0,0.0,0.0,10007.0,17.0,0.0,4668727.0,4588148.0
1158,4.0,4.0,4.0,4727625.0,25.0,50.0,48377.0,1346485.0
1159,4.0,4.0,1.0,4606061.0,14.0,40.0,1296231.0,798.0
1160,3.0,2.0,1.0,4680488.0,10.0,41.0,110.0,1297072.0
1161,7.0,15.0,10.0,10007.0,30.0,0.0,4668727.0,4588148.0
1162,4.0,7.0,3.0,4680488.0,20.0,55.0,110.0,1297072.0
1163,3.0,5.0,0.0,4747337.0,10.0,25.0,68680.0,1366197.0
1164,4.0,4.0,2.0,4747337.0,25.0,100.0,68680.0,1366197.0
1165,64.0,4.0,2.0,4680488.0,34.0,112.0,110.0,1299348.0
1166,7.0,1.0,1.0,4680488.0,0.0,0.0,110.0,1297072.0
1167,5.0,4.0,4.0,4606061.0,0.0,100.0,1296231.0,798.0
1168,8.0,8.0,8.0,10007.0,36.0,0.0,4668727.0,4588148.0
1169,5.0,10.0,10.0,4606061.0,20.0,45.0,1296231.0,798.0
1170,4.0,5.0,5.0,2566387.0,10.0,4.0,2714350.0,4479753.0
1171,3.0,3.0,0.0,4747337.0,14.0,62.0,68680.0,1366197.0
1172,5.0,8.0,3.0,4680488.0,27.0,99.0,110.0,1297072.0
1173,6.0,8.0,2.0,796298.0,0.0,50.0,4569580.0,4629035.0
1174,3.0,2.0,0.0,4733129.0,23.0,47.0,75992.0,1349713.0
1175,4.0,5.0,1.0,1276254.0,15.0,0.0,3422402.0,3321648.0
1176,4.0,2.0,1.0,4733749.0,0.0,0.0,61440.0,1350659.0
1177,4.0,5.0,0.0,10007.0,45.0,130.0,4668727.0,4588148.0
1178,4.0,6.0,1.0,340801.0,35.0,0.0,4977621.0,4897718.0
1179,5.0,7.0,4.0,4519772.0,18.0,500.0,613547.0,1827521.0
1180,4.0,7.0,4.0,1276254.0,16.0,0.0,3422402.0,3321648.0
1181,4.0,4.0,1.0,4727625.0,16.0,60.0,48377.0,1346485.0
1182,6.0,8.0,2.0,10007.0,50.0,20.0,4668727.0,4588148.0
1183,5.0,30.0,5.0,1276254.0,90.0,40.0,3422402.0,3321648.0
1184,3.0,4.0,0.0,4606061.0,15.0,0.0,1296231.0,798.0
1185,5.0,8.0,4.0,4493846.0,0.0,0.0,613268.0,1827242.0
1186,1.0,5.0,1.0,340801.0,10.0,0.0,4977621.0,4897718.0
1187,4.0,3.0,1.0,191140.0,0.0,0.0,4591681.0,4513069.0
1188,4.0,4.0,1.0,10007.0,13.0,27.0,4668727.0,4588148.0
1189,7.0,12.0,5.0,2085043.0,46.0,125.0,2977204.0,3297849.0
1190,5.0,3.0,1.0,4606061.0,0.0,0.0,1296231.0,798.0
1191,4.0,1.0,0.0,4719849.0,21.0,0.0,40662.0,1338770.0
1192,21.0,1.0,0.0,4733749.0,35.0,18.0,61440.0,1350659.0
1193,4.0,0.0,0.0,4523564.0,0.0,0.0,629415.0,1843388.0
1194,6.0,10.0,0.0,4606061.0,48.0,275.0,1296231.0,798.0
1195,4.0,2.0,2.0,4733749.0,25.0,75.0,61440.0,1350659.0
1196,3.0,0.0,0.0,4680488.0,11.0,14.0,110.0,1297072.0
1197,5.0,5.0,5.0,1276254.0,14.0,0.0,3422402.0,3321648.0
1198,4.0,0.0,0.0,4733749.0,30.0,50.0,61440.0,1350659.0
1199,5.0,6.0,0.0,4680488.0,0.0,200.0,110.0,1297072.0
1200,4.0,0.0,0.0,4606061.0,27.0,38.0,1296231.0,798.0
1201,4.0,1.0,1.0,4727625.0,15.0,40.0,48377.0,1346485.0
1202,5.0,6.0,6.0,4680488.0,4.0,0.0,110.0,1297072.0
1203,3.0,0.0,0.0,4680488.0,15.0,50.0,110.0,1297072.0
1204,4.0,4.0,2.0,4727625.0,16.0,52.0,48377.0,1346485.0
1205,1.0,0.0,0.0,375887.0,3.0,0.0,4523108.0,4443205.0
1206,3.0,0.0,0.0,4727625.0,10.0,20.0,48377.0,1346485.0
1207,6.0,10.0,4.0,4606061.0,0.0,120.0,1296231.0,798.0
1208,3.0,4.0,2.0,4680488.0,0.0,60.0,110.0,1297072.0
1209,5.0,3.0,0.0,4493846.0,0.0,0.0,613268.0,1827242.0
1210,22.0,2.0,1.0,4493846.0,10.0,6.0,613268.0,1827242.0
1211,4.0,2.0,2.0,183239.0,8.0,0.0,4831813.0,4751235.0
1212,5.0,4.0,0.0,4523564.0,13.0,0.0,629415.0,1843388.0
1213,6.0,3.0,1.0,4732087.0,29.0,69.0,63524.0,1348731.0
1214,4.0,2.0,1.0,4523564.0,1.0,0.0,629415.0,1843388.0
1215,5.0,6.0,6.0,375887.0,5.0,0.0,4523108.0,4443205.0
1216,5.0,5.0,1.0,4606061.0,0.0,25.0,1296231.0,798.0
1217,4.0,4.0,3.0,408933.0,6.0,0.0,4516309.0,4437697.0
1218,5.0,4.0,3.0,4493846.0,0.0,87.0,613268.0,1827242.0
1219,5.0,7.0,4.0,4606061.0,0.0,57.0,1296231.0,798.0
1220,5.0,8.0,4.0,4732087.0,20.0,50.0,63524.0,1348731.0
1221,3.0,5.0,0.0,2809697.0,0.0,25.0,2829143.0,3429762.0
1222,3.0,2.0,2.0,4693331.0,18.0,15.0,14083.0,1309915.0
1223,62.0,7.0,7.0,4584771.0,22.0,18.0,1302957.0,16830.0
1224,2.0,0.0,0.0,4727625.0,0.0,75.0,48377.0,1346485.0
1225,4.0,6.0,0.0,10007.0,60.0,178.0,4668727.0,4588148.0
1226,4.0,3.0,2.0,10007.0,33.0,65.0,4668727.0,4588148.0
1227,4.0,10.0,2.0,4493846.0,19.0,90.0,613268.0,1827242.0
1228,4.0,6.0,0.0,2809697.0,8.0,30.0,2829143.0,3429762.0
1229,4.0,2.0,1.0,2496062.0,0.0,0.0,2786113.0,3363231.0
1230,3.0,7.0,1.0,4732087.0,28.0,25.0,63524.0,1348731.0
1231,5.0,2.0,2.0,4732087.0,34.0,82.0,63524.0,1348731.0
1232,5.0,4.0,2.0,4741100.0,0.0,0.0,81028.0,1359960.0
1233,5.0,5.0,2.0,4680488.0,40.0,200.0,110.0,1297072.0
1234,5.0,4.0,3.0,4680488.0,0.0,220.0,110.0,1297072.0
1235,4.0,3.0,1.0,4732087.0,28.0,40.0,63524.0,1348731.0
1236,7.0,13.0,1.0,4663595.0,10.0,10.0,1020080.0,280142.0
1237,3.0,5.0,2.0,4747337.0,9.0,85.0,68680.0,1366197.0
1238,5.0,9.0,2.0,4680488.0,27.0,100.0,110.0,1297072.0
1239,13.0,15.0,3.0,4680488.0,50.0,50.0,110.0,1297072.0
1240,5.0,12.0,1.0,4606061.0,42.0,438.0,1296231.0,798.0
1241,4.0,3.0,0.0,10007.0,17.0,0.0,4668727.0,4588148.0
1242,5.0,8.0,2.0,4680488.0,0.0,160.0,110.0,1297072.0
1243,5.0,5.0,5.0,10007.0,21.0,72.0,4668727.0,4588148.0
1244,5.0,4.0,0.0,4680488.0,0.0,50.0,110.0,1297072.0
1245,2.0,2.0,0.0,4732030.0,13.0,80.0,70973.0,1350890.0
1246,6.0,7.0,1.0,4606061.0,0.0,19.0,1296231.0,798.0
1247,5.0,2.0,2.0,4680488.0,0.0,45.0,110.0,1297072.0
1248,5.0,13.0,7.0,4732087.0,20.0,30.0,63524.0,1348731.0
1249,5.0,10.0,0.0,4680488.0,0.0,170.0,110.0,1297072.0
1250,4.0,4.0,0.0,4680488.0,0.0,65.0,110.0,1297072.0
1251,5.0,10.0,0.0,4680488.0,30.0,100.0,110.0,1297072.0
1252,9.0,10.0,10.0,4663595.0,46.0,32.0,1020080.0,280142.0
1253,4.0,11.0,6.0,4680488.0,30.0,80.0,110.0,1299348.0
1254,3.0,1.0,1.0,10007.0,30.0,45.0,4668727.0,4588148.0
1255,4.0,4.0,3.0,10007.0,35.0,0.0,4668727.0,4588148.0
1256,3.0,4.0,4.0,4747337.0,14.0,90.0,68680.0,1366197.0
1257,7.0,15.0,2.0,4606061.0,0.0,375.0,1296231.0,798.0
1258,5.0,5.0,3.0,4732087.0,35.0,136.0,63524.0,1348731.0
1259,7.0,10.0,3.0,4680488.0,0.0,46.0,110.0,1297072.0
1260,6.0,10.0,4.0,4606061.0,0.0,120.0,1296231.0,798.0
1261,24.0,1.0,1.0,4606061.0,5.0,5.0,1296231.0,798.0
1262,3.0,3.0,0.0,4663595.0,24.0,0.0,1020080.0,280142.0
1263,4.0,2.0,1.0,4680488.0,0.0,55.0,110.0,1297072.0
1264,4.0,7.0,2.0,4733749.0,25.0,42.0,61440.0,1350659.0
1265,603.0,6.0,6.0,2497842.0,20.0,0.0,2781310.0,3357137.0
1266,5.0,1.0,0.0,375887.0,0.0,0.0,4523108.0,4443205.0
1267,4.0,5.0,2.0,4727625.0,20.0,50.0,48377.0,1346485.0
1268,3.0,2.0,2.0,4680488.0,22.0,90.0,110.0,1297072.0
1269,7.0,3.0,2.0,10007.0,0.0,5.0,4668727.0,4588148.0
1270,6.0,5.0,5.0,4606061.0,0.0,140.0,1296231.0,798.0
1271,4.0,4.0,1.0,10007.0,20.0,0.0,4668727.0,4588148.0
1272,5.0,2.0,2.0,4733749.0,35.0,110.0,61440.0,1350659.0
1273,62.0,7.0,2.0,4606061.0,15.0,20.0,1296231.0,798.0
1274,5.0,4.0,3.0,4606061.0,27.0,90.0,1296231.0,798.0
1275,6.0,15.0,3.0,4493846.0,0.0,0.0,613268.0,1827242.0
1276,6.0,6.0,1.0,1276254.0,10.0,0.0,3422402.0,3321648.0
1277,4.0,4.0,1.0,4680488.0,30.0,20.0,110.0,1297072.0
1278,5.0,17.0,0.0,4606061.0,27.0,87.0,1296231.0,798.0
1279,5.0,8.0,2.0,4733749.0,34.0,57.0,61440.0,1350659.0
1280,5.0,8.0,1.0,4733749.0,18.0,69.0,61440.0,1350659.0
1281,5.0,12.0,7.0,4733749.0,27.0,60.0,61440.0,1350659.0
1282,4.0,4.0,0.0,10007.0,20.0,50.0,4668727.0,4588148.0
1283,32.0,7.0,6.0,4685661.0,16.0,9.0,25136.0,1304522.0
1284,4.0,5.0,5.0,202657.0,30.0,0.0,4607102.0,4528490.0
1285,8.0,6.0,4.0,984761.0,8.0,0.0,3840864.0,3775509.0
1286,4.0,2.0,2.0,4732087.0,25.0,40.0,63524.0,1348731.0
1287,3.0,2.0,2.0,4747337.0,10.0,25.0,68680.0,1366197.0
1288,5.0,20.0,5.0,4680488.0,20.0,25.0,110.0,1297072.0
1289,9.0,3.0,3.0,4493846.0,0.0,0.0,613268.0,1827242.0
1290,5.0,5.0,3.0,4719849.0,26.0,113.0,40662.0,1338770.0
1291,4.0,3.0,1.0,2496062.0,5.0,0.0,2786113.0,3363231.0
1292,3.0,5.0,0.0,4727625.0,0.0,175.0,48377.0,1346485.0
1293,5.0,2.0,2.0,4523564.0,10.0,0.0,629415.0,1843388.0
1294,62.0,0.0,0.0,4606061.0,22.0,64.0,1296231.0,798.0
1295,8.0,5.0,2.0,4586918.0,23.0,10.0,1305104.0,15513.0
1296,4.0,1.0,1.0,10007.0,1.0,0.0,4668727.0,4588148.0
1297,59.0,0.0,0.0,4606061.0,11.0,18.0,1296231.0,798.0
1298,4.0,2.0,2.0,10007.0,16.0,55.0,4668727.0,4588148.0
1299,4.0,3.0,2.0,10007.0,32.0,90.0,4668727.0,4588148.0
1300,7.0,3.0,1.0,2809697.0,8.0,0.0,2829143.0,3429762.0
1301,6.0,8.0,5.0,1314248.0,13.0,0.0,3432542.0,3302833.0
1302,6.0,8.0,6.0,4727625.0,45.0,225.0,48377.0,1346485.0
1303,14.0,11.0,11.0,1401271.0,42.0,0.0,3993295.0,4238922.0
1304,4.0,0.0,0.0,4733749.0,24.0,53.0,61440.0,1350659.0
1305,5.0,8.0,4.0,1314248.0,13.0,0.0,3432542.0,3302833.0
1306,4.0,4.0,4.0,10007.0,15.0,0.0,4668727.0,4588148.0
1307,603.0,5.0,1.0,10007.0,85.0,0.0,4668727.0,4588148.0
1308,6.0,6.0,0.0,1825894.0,0.0,42.0,4617235.0,4972708.0
1309,4.0,2.0,2.0,4680488.0,30.0,30.0,110.0,1297072.0
1310,4.0,3.0,2.0,4719849.0,38.0,85.0,40662.0,1338770.0
1311,61.0,1.0,1.0,4584771.0,13.0,35.0,1302957.0,16830.0
1312,5.0,4.0,0.0,4732030.0,12.0,0.0,70973.0,1350890.0
1313,4.0,3.0,3.0,2809697.0,25.0,80.0,2829143.0,3429762.0
1314,8.0,11.0,3.0,4606061.0,0.0,0.0,1296231.0,798.0
1315,8.0,4.0,4.0,10007.0,120.0,20.0,4668727.0,4588148.0
1316,4.0,6.0,1.0,10007.0,10.0,40.0,4668727.0,4588148.0
1317,5.0,5.0,0.0,395724.0,23.0,38.0,4524752.0,4446140.0
1318,4.0,2.0,2.0,396380.0,5.0,0.0,4525408.0,4444830.0
1319,5.0,8.0,2.0,375887.0,2.0,0.0,4523108.0,4443205.0
1320,4.0,4.0,0.0,4680488.0,0.0,36.0,110.0,1297072.0
1321,5.0,7.0,0.0,1929914.0,5.0,0.0,3174687.0,2666194.0
1322,4.0,3.0,3.0,10007.0,37.0,0.0,4668727.0,4588148.0
1323,8.0,6.0,6.0,10007.0,30.0,0.0,4668727.0,4588148.0
1324,4.0,6.0,2.0,4727625.0,16.0,54.0,48377.0,1346485.0
1325,1.0,5.0,2.0,4680488.0,0.0,0.0,110.0,1297072.0
1326,4.0,2.0,0.0,4680488.0,35.0,118.0,110.0,1297072.0
1327,1.0,1.0,0.0,10007.0,10.0,0.0,4668727.0,4588148.0
1328,60.0,2.0,0.0,4584771.0,30.0,13.0,1302957.0,16830.0
1329,5.0,5.0,3.0,4680488.0,35.0,70.0,110.0,1297072.0
1330,4.0,5.0,1.0,4606061.0,16.0,100.0,1296231.0,798.0
1331,3.0,1.0,1.0,4733129.0,22.0,114.0,75992.0,1349713.0
1332,62.0,5.0,5.0,4606061.0,10.0,10.0,1296231.0,798.0
1333,5.0,7.0,0.0,4606061.0,35.0,275.0,1296231.0,798.0
1334,5.0,12.0,9.0,4523564.0,12.0,0.0,629415.0,1843388.0
1335,67.0,12.0,3.0,4584771.0,58.0,225.0,1302957.0,16830.0
1336,4.0,4.0,0.0,4606061.0,15.0,45.0,1296231.0,798.0
1337,5.0,1.0,1.0,4731642.0,26.0,81.0,52394.0,1350502.0
1338,6.0,20.0,3.0,4680488.0,153.0,243.0,110.0,1297072.0
1339,3.0,3.0,0.0,4727625.0,34.0,33.0,48377.0,1346485.0
1340,2.0,6.0,3.0,1401271.0,8.0,0.0,3993295.0,4238922.0
1341,5.0,6.0,1.0,4680488.0,0.0,120.0,110.0,1297072.0
1342,7.0,5.0,5.0,4586918.0,21.0,20.0,1305104.0,15513.0
1343,5.0,4.0,2.0,4470171.0,18.0,0.0,795369.0,2007067.0
1344,4.0,6.0,3.0,2809697.0,17.0,40.0,2829143.0,3429762.0
1345,5.0,12.0,0.0,375887.0,20.0,35.0,4523108.0,4443205.0
1346,2.0,14.0,3.0,4606061.0,0.0,0.0,1296231.0,798.0
1347,2.0,2.0,1.0,2809697.0,11.0,19.0,2829143.0,3429762.0
1348,4.0,3.0,0.0,375887.0,0.0,0.0,4523108.0,4443205.0
1349,602.0,3.0,1.0,10007.0,14.0,0.0,4668727.0,4588148.0
1350,5.0,6.0,4.0,3881496.0,10.0,3.0,1249257.0,2303483.0
1351,4.0,7.0,0.0,4680488.0,20.0,55.0,110.0,1297072.0
1352,4.0,5.0,2.0,4606061.0,0.0,147.0,1296231.0,798.0
1353,4.0,9.0,3.0,4680488.0,0.0,5.0,110.0,1297072.0
1354,3.0,2.0,2.0,4712832.0,12.0,10.0,33585.0,1329416.0
1355,4.0,3.0,3.0,4732087.0,40.0,65.0,63524.0,1348731.0
1356,61.0,3.0,1.0,4584771.0,13.0,20.0,1302957.0,16830.0
1357,2.0,1.0,1.0,64772.0,5.0,0.0,4648029.0,4569417.0
1358,6.0,5.0,4.0,4680488.0,36.0,120.0,110.0,1297072.0
1359,4.0,5.0,4.0,4680488.0,10.0,100.0,110.0,1297072.0
1360,6.0,11.0,1.0,4680488.0,105.0,80.0,110.0,1297072.0
1361,4.0,3.0,3.0,10007.0,17.0,0.0,4668727.0,4588148.0
1362,9.0,11.0,2.0,1229841.0,0.0,0.0,4473806.0,4722801.0
1363,62.0,0.0,0.0,4584771.0,22.0,40.0,1302957.0,16830.0
1364,5.0,10.0,5.0,4493846.0,0.0,0.0,613268.0,1827242.0
1365,4.0,11.0,0.0,4606061.0,10.0,60.0,1296231.0,798.0
1366,5.0,8.0,3.0,4606061.0,25.0,280.0,1296231.0,798.0
1367,4.0,4.0,4.0,4727625.0,0.0,300.0,48377.0,1346485.0
1368,5.0,4.0,0.0,4733129.0,30.0,0.0,75992.0,1349713.0
1369,24.0,1.0,0.0,2809697.0,11.0,6.0,2829143.0,3429762.0
1370,2.0,3.0,2.0,2862155.0,5.0,0.0,1952329.0,2059818.0
1371,3.0,2.0,1.0,4523564.0,0.0,0.0,629415.0,1843388.0
1372,2.0,2.0,0.0,4733129.0,30.0,13.0,75992.0,1349713.0
1373,6.0,10.0,10.0,549822.0,20.0,0.0,4618252.0,4602683.0
1374,1.0,1.0,1.0,4680488.0,1.0,1.0,110.0,1297072.0
1375,8.0,11.0,4.0,4733129.0,18.0,14.0,75992.0,1349713.0
1376,5.0,5.0,5.0,340801.0,35.0,191.0,4977621.0,4897718.0
1377,4.0,5.0,1.0,4523564.0,0.0,0.0,629415.0,1843388.0
1378,3.0,9.0,4.0,4747337.0,10.0,80.0,68680.0,1366197.0
1379,3.0,9.0,3.0,4732087.0,22.0,25.0,63524.0,1348731.0
1380,5.0,8.0,6.0,4606061.0,0.0,77.0,1296231.0,798.0
1381,2.0,5.0,3.0,1276254.0,11.0,0.0,3422402.0,3321648.0
1382,65.0,11.0,9.0,4586918.0,50.0,237.0,1305104.0,15513.0
1383,5.0,2.0,0.0,4727625.0,30.0,100.0,48377.0,1346485.0
1384,1.0,2.0,0.0,2809697.0,13.0,38.0,2829143.0,3429762.0
1385,8.0,10.0,2.0,10007.0,0.0,0.0,4668727.0,4588148.0
1386,64.0,11.0,11.0,4586918.0,30.0,30.0,1305104.0,15513.0
1387,5.0,4.0,2.0,4523564.0,0.0,0.0,629415.0,1843388.0
1388,8.0,6.0,2.0,11544.0,40.0,10.0,4665400.0,4586788.0
1389,5.0,20.0,1.0,4523564.0,48.0,68.0,629415.0,1843388.0
1390,4.0,3.0,2.0,1723480.0,2.0,0.0,3104787.0,3155682.0
1391,9.0,9.0,5.0,1377439.0,2.0,15.0,3907629.0,3676056.0
1392,1.0,4.0,2.0,665996.0,10.0,25.0,4139678.0,4075614.0
1393,4.0,5.0,3.0,4523564.0,2.0,0.0,629415.0,1843388.0
1394,7.0,5.0,3.0,984761.0,7.0,3.0,3840864.0,3775509.0
1395,5.0,8.0,4.0,4680488.0,0.0,300.0,110.0,1297072.0
1396,5.0,6.0,0.0,4606061.0,35.0,276.0,1296231.0,798.0
1397,4.0,5.0,0.0,4680488.0,16.0,40.0,110.0,1297072.0
1398,4.0,3.0,0.0,4680488.0,0.0,55.0,110.0,1297072.0
1399,64.0,9.0,1.0,4606061.0,38.0,50.0,1296231.0,798.0
1400,6.0,10.0,4.0,4680488.0,0.0,230.0,110.0,1297072.0
1401,5.0,3.0,1.0,4680488.0,30.0,90.0,110.0,1297072.0
1402,4.0,1.0,0.0,4727625.0,30.0,40.0,48377.0,1346485.0
1403,4.0,5.0,4.0,4680488.0,0.0,275.0,110.0,1297072.0
1404,7.0,8.0,4.0,4680488.0,30.0,40.0,110.0,1297072.0
1405,3.0,5.0,1.0,4696866.0,23.0,20.0,17618.0,1313450.0
1406,8.0,2.0,1.0,10007.0,5.0,0.0,4668727.0,4588148.0
1407,6.0,6.0,6.0,3999966.0,22.0,0.0,3356018.0,3097834.0
1408,2.0,1.0,1.0,10007.0,14.0,0.0,4668727.0,4588148.0
1409,5.0,2.0,1.0,665996.0,25.0,62.0,4139678.0,4075614.0
1410,603.0,7.0,1.0,202657.0,30.0,0.0,4607102.0,4528490.0
1411,3.0,2.0,2.0,1015931.0,45.0,0.0,4361594.0,4496092.0
1412,3.0,0.0,0.0,4680488.0,30.0,80.0,110.0,1297072.0
1413,4.0,0.0,0.0,4680488.0,0.0,55.0,110.0,1297072.0
1414,58.0,5.0,0.0,3883807.0,20.0,0.0,1210522.0,2265820.0
1415,2.0,2.0,1.0,10007.0,11.0,0.0,4668727.0,4588148.0
1416,5.0,9.0,2.0,4727625.0,27.0,90.0,48377.0,1346485.0
1417,3.0,4.0,1.0,796984.0,10.0,0.0,4223156.0,4157800.0
1418,1.0,3.0,3.0,2865975.0,0.0,0.0,2009102.0,2115300.0
1419,5.0,4.0,4.0,2497842.0,12.0,0.0,2781310.0,3357137.0
1420,63.0,7.0,7.0,4584771.0,17.0,17.0,1302957.0,16830.0
1421,4.0,7.0,3.0,4733749.0,24.0,58.0,61440.0,1350659.0
1422,4.0,7.0,2.0,4747337.0,15.0,250.0,68680.0,1366197.0
1423,6.0,3.0,3.0,4062808.0,0.0,0.0,914061.0,1811021.0
